sourceDomain	sourceId	sourceTerm	certainty	reviewStatus	omopDomainId	omopConceptId	omopConceptName	usedCount
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Somerset Neuro Rehab Unit	Inpatient|RBA11:Somerset Neuro Rehab Unit	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Surgical Admissions Lounge	Inpatient|RBA11:Surgical Admissions Lounge	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Surgical Assessment Unit	Inpatient|RBA11:Surgical Assessment Unit	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:SurgicalInvestigationUnit	Inpatient|RBA11:SurgicalInvestigationUnit	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Test Ward	Inpatient|RBA11:Test Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:The Woodlands Unit	Inpatient|RBA11:The Woodlands Unit	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Triscombe Ward	Inpatient|RBA11:Triscombe Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Vascular Department Ward	Inpatient|RBA11:Vascular Department Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Ward 09	Inpatient|RBA11:Ward 09	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Willow Ward	Inpatient|RBA11:Willow Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:Wordsworth Ward	Inpatient|RBA11:Wordsworth Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA11:X Ray DCU	Inpatient|RBA11:X Ray DCU	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA1E:SMTC Ward	Inpatient|RBA1E:SMTC Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBA95:Nuffield Ward NHS	Inpatient|RBA95:Nuffield Ward NHS	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC2:Blake Ward	Inpatient|RBAC2:Blake Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC2:Montacute Ward	Inpatient|RBAC2:Montacute Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC2:Somerset Neuro Rehab Unit	Inpatient|RBAC2:Somerset Neuro Rehab Unit	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC3:BCH Derm Procedure Ward	Inpatient|RBAC3:BCH Derm Procedure Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC3:BCH Endoscopy Recovery Ward	Inpatient|RBAC3:BCH Endoscopy Recovery Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC3:BCH Mary Stanley Midwifery Led	Inpatient|RBAC3:BCH Mary Stanley Midwifery Led	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC3:Bracken Birth Centre	Inpatient|RBAC3:Bracken Birth Centre	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC3:Fern Ward	Inpatient|RBAC3:Fern Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC3:Labour Ward	Inpatient|RBAC3:Labour Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC3:Sheppard Ward	Inpatient|RBAC3:Sheppard Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC3:Willow Ward	Inpatient|RBAC3:Willow Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAC6:Minehead Day Unit	Inpatient|RBAC6:Minehead Day Unit	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAD3:Yeovil Day Surgery	Inpatient|RBAD3:Yeovil Day Surgery	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAD3:Yeovil Ward	Inpatient|RBAD3:Yeovil Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAD3:Yeovil Ward 10	Inpatient|RBAD3:Yeovil Ward 10	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAE2:Exeter Ward	Inpatient|RBAE2:Exeter Ward	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Inpatient|RBAF2:SomersetSurgicalServicesWard	Inpatient|RBAF2:SomersetSurgicalServicesWard	1	1	Visit	9201	Inpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Ambulatory Emergency Care OPAL Clinic	Outpatient|RBA11:Ambulatory Emergency Care OPAL Clinic	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Antenatal OPD	Outpatient|RBA11:Antenatal OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Audiology Department	Outpatient|RBA11:Audiology Department	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Bariatric/Upper GI Service	Outpatient|RBA11:Bariatric/Upper GI Service	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Beacon Centre OPD	Outpatient|RBA11:Beacon Centre OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Breast Care Centre OPD	Outpatient|RBA11:Breast Care Centre OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Cardiology Dept OPD	Outpatient|RBA11:Cardiology Dept OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Children's OPD	Outpatient|RBA11:Children's OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Colorectal Nurse (Portacabin nr Blackdown House)	Outpatient|RBA11:Colorectal Nurse (Portacabin nr Blackdown House)	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Diabetes OPD	Outpatient|RBA11:Diabetes OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Dietetic OPD	Outpatient|RBA11:Dietetic OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Early Pregnancy Assessment Centre	Outpatient|RBA11:Early Pregnancy Assessment Centre	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:East OPD Reception	Outpatient|RBA11:East OPD Reception	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Endocrinology OPD	Outpatient|RBA11:Endocrinology OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Endoscopy OPD	Outpatient|RBA11:Endoscopy OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Fertility Clinic	Outpatient|RBA11:Fertility Clinic	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Fracture Liaison Clinic	Outpatient|RBA11:Fracture Liaison Clinic	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Grace Centre OPD	Outpatient|RBA11:Grace Centre OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Hip & Knee OPD Hestercombe	Outpatient|RBA11:Hip & Knee OPD Hestercombe	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:HOPE Counselling Centre	Outpatient|RBA11:HOPE Counselling Centre	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Maxillofacial and Orthodontics	Outpatient|RBA11:Maxillofacial and Orthodontics	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Mendip Ward Clinic Room	Outpatient|RBA11:Mendip Ward Clinic Room	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Metabolic OPD	Outpatient|RBA11:Metabolic OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Neurosciences OPD	Outpatient|RBA11:Neurosciences OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:North OPD Reception	Outpatient|RBA11:North OPD Reception	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Orthotics OPD	Outpatient|RBA11:Orthotics OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Outpatients Plaster Room	Outpatient|RBA11:Outpatients Plaster Room	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Parkside OPD	Outpatient|RBA11:Parkside OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Physiotherapy Department	Outpatient|RBA11:Physiotherapy Department	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Pre Operative Assessment Clinic	Outpatient|RBA11:Pre Operative Assessment Clinic	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:PUVA Clinic	Outpatient|RBA11:PUVA Clinic	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Rheumatology OPD	Outpatient|RBA11:Rheumatology OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Somerset Lung Centre OPD	Outpatient|RBA11:Somerset Lung Centre OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:South Eye Assessment	Outpatient|RBA11:South Eye Assessment	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:South OPD Reception	Outpatient|RBA11:South OPD Reception	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Stoma Care Clinic	Outpatient|RBA11:Stoma Care Clinic	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Surgical Investigation Unit OP	Outpatient|RBA11:Surgical Investigation Unit OP	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Surgical Orthotics	Outpatient|RBA11:Surgical Orthotics	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Test OPD	Outpatient|RBA11:Test OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:The Academy OPD	Outpatient|RBA11:The Academy OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Trauma & Orthopaedic OPD	Outpatient|RBA11:Trauma & Orthopaedic OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Trauma & Orthopaedics Consultants Office	Outpatient|RBA11:Trauma & Orthopaedics Consultants Office	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBA11:Vascular Department	Outpatient|RBA11:Vascular Department	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC1:WDCH OPD	Outpatient|RBAC1:WDCH OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC2:DBCU OPD	Outpatient|RBAC2:DBCU OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC3:BCH OPD	Outpatient|RBAC3:BCH OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC3:Bridgwater Orthopaedic OPD	Outpatient|RBAC3:Bridgwater Orthopaedic OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC4:WH OPD	Outpatient|RBAC4:WH OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC5:BOS OPD	Outpatient|RBAC5:BOS OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC6:MH OPD	Outpatient|RBAC6:MH OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC6:Minehead Day Unit - OPD	Outpatient|RBAC6:Minehead Day Unit - OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC7:CH OPD	Outpatient|RBAC7:CH OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAC8:WMH OPD	Outpatient|RBAC8:WMH OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAD1:FCH OPD	Outpatient|RBAD1:FCH OPD	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAD3:Yeovil Main Outpatients	Outpatient|RBAD3:Yeovil Main Outpatients	1	1	Visit	9202	Outpatient Visit	-1
urn:trinetx:tbl-trinetx-encounter:Location-id	Outpatient|RBAD3:Yeovil POAC	Outpatient|RBAD3:Yeovil POAC	1	1	Visit	9202	Outpatient Visit	-1
urn:code-system:ICD10	K403	Unilateral or unspecified inguinal hernia with obstruction without gangrene	1	1	Condition	4025663	Obstructed inguinal hernia	157
urn:code-system:ICD10	M45X0	Ankylosing spondylitis	0	0	Condition	0	Unknown	17
urn:code-system:ICD10	P293	Persistent fetal circulation	0	0	Condition	0	Unknown	32
urn:code-system:ICD10	M45X8	Ankylosing spondylitis	0	0	Condition	0	Unknown	6
urn:code-system:ICD10	K440	Diaphragmatic hernia with obstruction without gangrene	1	1	Condition	201061	Diaphragmatic hernia	132
urn:code-system:ICD10	Q255	Atresia of pulmonary artery	0	0	Condition	0	Unknown	4
urn:code-system:ICD10	K410	Bilateral femoral hernia with obstruction without gangrene	0	0	Condition	0	Unknown	4
urn:code-system:ICD10	Q868	Other congenital malformation syndromes due to known exogenous causes	0	0	Condition	0	Unknown	4
urn:code-system:ICD10	W554	Bitten or struck by other mammals	0	0	Condition	0	Unknown	3
urn:code-system:ICD10	K419	Unilateral or unspecified femoral hernia without obstruction or gangrene	1	1	Condition	4178874	Femoral hernia	164
urn:code-system:ICD10	T230	Burn of unspecified degree of wrist and hand	0	0	Condition	0	Unknown	34
urn:code-system:ICD10	T230	Burn and corrosion of wrist and hand - Burn of unspecified degree of wrist and hand	0	0	Condition	0	Unknown	14
urn:code-system:ICD10	K439	Other and unspecified ventral hernia without obstruction or gangrene	1	1	Condition	4218667	Uncomplicated ventral incisional hernia	615
urn:code-system:SNOMED	1776873015	COMPLICATION OF WOUND NEUROLOGICAL	0	0	Condition	0	Unknown	2
urn:code-system:ICD10	K047	Periapical abscess without sinus	1	1	Condition	4025325	Periapical abscess	591
urn:code-system:ICD10	L700	Acne vulgaris	0	0	Condition	0	Unknown	18
urn:code-system:ICD10	B348	Other viral infections of unspecified site	1	1	Condition	4207186	Viral infection by site	16
urn:code-system:ICD10	B348	Viral infection of unspecified site - Other viral infections of unspecified site	1	1	Condition	4207186	Viral infection by site	136
urn:code-system:ICD10	W548	Bitten or struck by dog	1	1	Observation	433116	Dog bite	6
urn:code-system:ICD10	B350	Tinea barbae and tinea capitis	0	0	Condition	0	Unknown	10
urn:code-system:ICD10	W548	Bitten or struck by dog - Bitten or struck by dog. Other specified places	1	1	Observation	433116	Dog bite	2
urn:code-system:ICD10	W550	Bitten or struck by other mammals	0	0	Condition	0	Unknown	45
urn:code-system:SNOMED	631431000000105	OTHER PREGNANCY-RELATED CONDITION	1	1	Condition	435875	Complication of pregnancy, childbirth and/or the puerperium	518
urn:code-system:SNOMED	29445011	CARDIAC CONTUSION	0	0	Condition	0	Unknown	4
urn:code-system:ICD10	Z004	General psychiatric examination not elsewhere classified	0	0	Condition	0	Unknown	2
urn:code-system:ICD10	Z004	 - General psychiatric examination not elsewhere classified	0	0	Condition	0	Unknown	10
urn:code-system:SNOMED	643301000000106	SURGICAL PROCEDURE COMPLICATION	1	1	Condition	434547	Complication of surgical procedure	402
urn:code-system:SNOMED	2120811000000114	COMPLICATION OF BURN RHABDOMYOLYSIS	0	0	Condition	0	Unknown	4
urn:code-system:ICD10	T201	Burn of first degree of head and neck	0	0	Condition	0	Unknown	7
urn:code-system:ICD10	C437	Malignant neoplasm Malignant melanoma of lower limb including hip	1	1	Condition	42709763	Primary malignant neoplasm of lower leg	158
urn:code-system:ICD10	V119	Pedal cyclist injured in collision with other pedal cycle	0	0	Condition	0	Unknown	1
urn:code-system:ICD10	W553	Bitten or struck by other mammals	0	0	Condition	0	Unknown	2
urn:code-system:ICD10	S759	Injury of unspecified blood vessel at hip and thigh level	0	0	Condition	0	Unknown	2
urn:code-system:ICD10	L581	Chronic radiodermatitis	0	0	Condition	0	Unknown	12
